interval,kWh
2019-01-01T00:00,0.113722073900135
2019-01-01T00:15,0.1148866239000199
2019-01-01T00:30,0.121268930000042
2019-01-01T00:45,0.1267633959996601
2019-01-01T01:00,0.1392556936007167
2019-01-01T01:15,0.1350502380992111
2019-01-01T01:30,0.1536241986004825
2019-01-01T01:45,0.1392725621990393
2019-01-01T02:00,0.1410584499999458
2019-01-01T02:15,0.1403406475001247
2019-01-01T02:30,0.1699701650004499
2019-01-01T02:45,0.1635503698007596
2019-01-01T03:00,0.1346913451989166
2019-01-01T03:15,0.1561413661011101
2019-01-01T03:30,0.1612324418993012
2019-01-01T03:45,0.1560307170993837
2019-01-01T04:00,0.1093009003006955
2019-01-01T04:15,0.1211176245997194
2019-01-01T04:30,0.1371149584010709
2019-01-01T04:45,0.156594397299159
2019-01-01T05:00,0.1368437282999366
2019-01-01T05:15,0.1304109491002236
2019-01-01T05:30,0.1185860589002913
2019-01-01T05:45,0.1220984089004559
2019-01-01T06:00,0.1222965441984342
2019-01-01T06:15,0.1057246479003879
2019-01-01T06:30,0.1032874155007448
2019-01-01T06:45,0.1161376601003212
2019-01-01T07:00,0.1076270398998531
2019-01-01T07:15,0.1153356481991068
2019-01-01T07:30,0.1281531936001556
2019-01-01T07:45,0.1604290986997512
2019-01-01T08:00,0.1550069841005097
2019-01-01T08:15,0.1538595082993197
2019-01-01T08:30,0.1295707609015153
2019-01-01T08:45,0.1281129580993365
2019-01-01T09:00,0.1326507195990416
2019-01-01T09:15,0.0956610755010842
2019-01-01T09:30,0.0989933724995353
2019-01-01T09:45,0.119783833600195
2019-01-01T10:00,0.1194259164003597
2019-01-01T10:15,0.0957840194987511
2019-01-01T10:30,0.1062886886011256
2019-01-01T10:45,0.1339963239988719
2019-01-01T11:00,0.1242583600005673
2019-01-01T11:15,0.1327900832002342
2019-01-01T11:30,0.3688666087000456
2019-01-01T11:45,0.2307962717995906
2019-01-01T12:00,0.2223681792002025
2019-01-01T12:15,0.2050019504004012
2019-01-01T12:30,0.2197013941995464
2019-01-01T12:45,0.200572199501039
2019-01-01T13:00,0.2002393184993707
2019-01-01T13:15,0.2229904435998833
2019-01-01T13:30,0.2044050538997908
2019-01-01T13:45,0.2407708156997614
2019-01-01T14:00,0.2244993734011586
2019-01-01T14:15,0.1881558953991771
2019-01-01T14:30,0.230806556400239
2019-01-01T14:45,0.2067797356003211
2019-01-01T15:00,0.2244415169989224
2019-01-01T15:15,0.2403845326007285
2019-01-01T15:30,0.2045694711996475
2019-01-01T15:45,0.1880120982996231
2019-01-01T16:00,0.2111059369008217
2019-01-01T16:15,0.1984007476003171
2019-01-01T16:30,0.1894202544990548
2019-01-01T16:45,0.9257798135995472
2019-01-01T17:00,0.4072603071008416
2019-01-01T17:15,0.2735062489009578
2019-01-01T17:30,0.2369872436993318
2019-01-01T17:45,0.2734626833998845
2019-01-01T18:00,0.2715271233992098
2019-01-01T18:15,0.2091257400006725
2019-01-01T18:30,0.1553023617998405
2019-01-01T18:45,0.2010195911007031
2019-01-01T19:00,0.2606261343989899
2019-01-01T19:15,0.2319108674000745
2019-01-01T19:30,0.2384878473012577
2019-01-01T19:45,0.2426970576989333
2019-01-01T20:00,0.2418941370005995
2019-01-01T20:15,0.2632051848995616
2019-01-01T20:30,0.263508828799786
2019-01-01T20:45,0.2785689756001375
2019-01-01T21:00,0.4547352173995023
2019-01-01T21:15,0.2477304016001653
2019-01-01T21:30,0.2273204140001326
2019-01-01T21:45,0.2444105767008295
2019-01-01T22:00,0.2469904364988906
2019-01-01T22:15,0.2670105458009857
