interval,Power (W)
2019-01-01T00:00,0.0
2019-01-01T00:15,0.0
2019-01-01T00:30,0.0
2019-01-01T00:45,0.0
2019-01-01T01:00,0.0
2019-01-01T01:15,0.0
2019-01-01T01:30,0.0
2019-01-01T01:45,0.0
2019-01-01T02:00,0.0
2019-01-01T02:15,0.0
2019-01-01T02:30,0.0
2019-01-01T02:45,0.0
2019-01-01T03:00,0.0
2019-01-01T03:15,0.0
2019-01-01T03:30,0.0
2019-01-01T03:45,0.0
2019-01-01T04:00,0.0
2019-01-01T04:15,0.0
2019-01-01T04:30,0.0
2019-01-01T04:45,0.0
2019-01-01T05:00,0.0
2019-01-01T05:15,0.0
2019-01-01T05:30,0.0
2019-01-01T05:45,0.0
2019-01-01T06:00,0.0
2019-01-01T06:15,0.0
2019-01-01T06:30,0.0
2019-01-01T06:45,0.0
2019-01-01T07:00,0.0
2019-01-01T07:15,0.0
2019-01-01T07:30,0.0
2019-01-01T07:45,0.0
2019-01-01T08:00,0.0
2019-01-01T08:15,0.0
2019-01-01T08:30,0.0
2019-01-01T08:45,0.0
2019-01-01T09:00,24.0
2019-01-01T09:15,24.0
2019-01-01T09:30,24.0
2019-01-01T09:45,24.0
2019-01-01T10:00,648.0
2019-01-01T10:15,648.0
2019-01-01T10:30,648.0
2019-01-01T10:45,648.0
2019-01-01T11:00,1508.0
2019-01-01T11:15,1508.0
2019-01-01T11:30,1508.0
2019-01-01T11:45,1508.0
2019-01-01T12:00,2624.0
2019-01-01T12:15,2624.0
2019-01-01T12:30,2624.0
2019-01-01T12:45,2624.0
2019-01-01T13:00,1736.0
2019-01-01T13:15,1736.0
2019-01-01T13:30,1736.0
2019-01-01T13:45,1736.0
2019-01-01T14:00,216.0
2019-01-01T14:15,216.0
2019-01-01T14:30,216.0
2019-01-01T14:45,216.0
2019-01-01T15:00,0.0
2019-01-01T15:15,0.0
2019-01-01T15:30,0.0
2019-01-01T15:45,0.0
2019-01-01T16:00,0.0
2019-01-01T16:15,0.0
2019-01-01T16:30,0.0
2019-01-01T16:45,0.0
2019-01-01T17:00,0.0
2019-01-01T17:15,0.0
2019-01-01T17:30,0.0
2019-01-01T17:45,0.0
2019-01-01T18:00,0.0
2019-01-01T18:15,0.0
2019-01-01T18:30,0.0
2019-01-01T18:45,0.0
2019-01-01T19:00,0.0
2019-01-01T19:15,0.0
2019-01-01T19:30,0.0
2019-01-01T19:45,0.0
2019-01-01T20:00,0.0
2019-01-01T20:15,0.0
2019-01-01T20:30,0.0
2019-01-01T20:45,0.0
2019-01-01T21:00,0.0
2019-01-01T21:15,0.0
2019-01-01T21:30,0.0
2019-01-01T21:45,0.0
2019-01-01T22:00,0.0
2019-01-01T22:15,0.0
2019-01-01T22:30,0.0
2019-01-01T22:45,0.0
2019-01-01T23:00,0.0
2019-01-01T23:15,0.0
2019-01-01T23:30,0.0
2019-01-01T23:45,0.0
2019-01-02T00:00,0.0
2019-01-02T00:15,0.0
2019-01-02T00:30,0.0
2019-01-02T00:45,0.0
2019-01-02T01:00,0.0
2019-01-02T01:15,0.0
2019-01-02T01:30,0.0
2019-01-02T01:45,0.0
2019-01-02T02:00,0.0
2019-01-02T02:15,0.0
2019-01-02T02:30,0.0
2019-01-02T02:45,0.0
2019-01-02T03:00,0.0
2019-01-02T03:15,0.0
2019-01-02T03:30,0.0
2019-01-02T03:45,0.0
2019-01-02T04:00,0.0
2019-01-02T04:15,0.0
2019-01-02T04:30,0.0
2019-01-02T04:45,0.0
2019-01-02T05:00,0.0
2019-01-02T05:15,0.0
2019-01-02T05:30,0.0
2019-01-02T05:45,0.0
2019-01-02T06:00,0.0
2019-01-02T06:15,0.0
2019-01-02T06:30,0.0
2019-01-02T06:45,0.0
2019-01-02T07:00,16.0
2019-01-02T07:15,16.0
2019-01-02T07:30,16.0
2019-01-02T07:45,16.0
2019-01-02T08:00,608.0
2019-01-02T08:15,608.0
2019-01-02T08:30,608.0
2019-01-02T08:45,608.0
2019-01-02T09:00,2040.0
2019-01-02T09:15,2040.0
2019-01-02T09:30,2040.0
2019-01-02T09:45,2040.0
2019-01-02T10:00,5196.0
2019-01-02T10:15,5196.0
2019-01-02T10:30,5196.0
2019-01-02T10:45,5196.0
2019-01-02T11:00,6856.0
2019-01-02T11:15,6856.0
2019-01-02T11:30,6856.0
2019-01-02T11:45,6856.0
2019-01-02T12:00,6624.0
2019-01-02T12:15,6624.0
2019-01-02T12:30,6624.0
2019-01-02T12:45,6624.0
2019-01-02T13:00,4100.0
2019-01-02T13:15,4100.0
2019-01-02T13:30,4100.0
2019-01-02T13:45,4100.0
2019-01-02T14:00,876.0
2019-01-02T14:15,876.0
2019-01-02T14:30,876.0
2019-01-02T14:45,876.0
2019-01-02T15:00,0.0
2019-01-02T15:15,0.0
2019-01-02T15:30,0.0
2019-01-02T15:45,0.0
2019-01-02T16:00,0.0
2019-01-02T16:15,0.0
2019-01-02T16:30,0.0
2019-01-02T16:45,0.0
2019-01-02T17:00,0.0
2019-01-02T17:15,0.0
2019-01-02T17:30,0.0
2019-01-02T17:45,0.0
2019-01-02T18:00,0.0
