interval,kWh
2019-01-01T00:00,0.0371651014993403
2019-01-01T00:15,0.0474915350000628
2019-01-01T00:30,0.0433328785998128
2019-01-01T00:45,0.0483691786007511
2019-01-01T01:00,0.0370069084997339
2019-01-01T01:15,0.0694735574998048
2019-01-01T01:30,0.0467069134997473
2019-01-01T01:45,0.0585173073004625
2019-01-01T02:00,0.0640680035999139
2019-01-01T02:15,0.0445887078994928
2019-01-01T02:30,0.0436730209003144
2019-01-01T02:45,0.0329697117999785
2019-01-01T03:00,0.0577141428998402
2019-01-01T03:15,0.0321837947003587
2019-01-01T03:30,0.045683190499858
2019-01-01T03:45,0.0493751472004078
2019-01-01T04:00,0.0524791775992525
2019-01-01T04:15,0.0476208391005457
2019-01-01T04:30,0.0405053183003474
2019-01-01T04:45,0.0838066436995177
2019-01-01T05:00,0.0654987350003466
2019-01-01T05:15,0.0767394573999808
2019-01-01T05:30,0.0662960265995025
2019-01-01T05:45,0.0602752270006021
2019-01-01T06:00,0.0374801968996507
2019-01-01T06:15,0.061200561699934
2019-01-01T06:30,0.0728299698998853
2019-01-01T06:45,0.1066471907997765
2019-01-01T07:00,0.0569869346004452
2019-01-01T07:15,0.034744536099879
2019-01-01T07:30,0.0393488218001039
2019-01-01T07:45,0.025921369399839
2019-01-01T08:00,0.0387350005998996
2019-01-01T08:15,0.0505934831999184
2019-01-01T08:30,0.0464066155000182
2019-01-01T08:45,0.0534868401000494
2019-01-01T09:00,0.0935274957000729
2019-01-01T09:15,0.0488883340003667
2019-01-01T09:30,0.0216761591996146
2019-01-01T09:45,0.0212343129001055
2019-01-01T10:00,0.029372424399753
2019-01-01T10:15,0.0290988920000927
2019-01-01T10:30,0.0210885691999465
2019-01-01T10:45,0.0350549079998927
2019-01-01T11:00,0.0352220422005302
2019-01-01T11:15,0.0381115282998507
2019-01-01T11:30,0.0319235183997079
2019-01-01T11:45,0.0481657913001072
2019-01-01T12:00,0.0542754896000587
2019-01-01T12:15,0.0353440343001238
2019-01-01T12:30,0.0364337951000379
2019-01-01T12:45,0.0326243056001658
2019-01-01T13:00,0.0993656492996706
2019-01-01T13:15,0.1126122758996643
2019-01-01T13:30,0.0713031020004564
2019-01-01T13:45,0.0996161704001679
2019-01-01T14:00,0.0626056254000104
2019-01-01T14:15,0.0611834813998939
2019-01-01T14:30,0.0789621507997253
2019-01-01T14:45,0.1164789847002794
2019-01-01T15:00,0.0959826362000058
2019-01-01T15:15,0.1812030954997681
2019-01-01T15:30,0.2210187447003591
2019-01-01T15:45,0.0677492112999971
2019-01-01T16:00,0.0745145570995191
2019-01-01T16:15,0.1234688692998133
2019-01-01T16:30,0.1027385678003156
2019-01-01T16:45,0.1040731512002821
2019-01-01T17:00,0.0968029054997714
2019-01-01T17:15,0.1745555485003933
2019-01-01T17:30,0.117438479899647
2019-01-01T17:45,0.0980763831003059
2019-01-01T18:00,0.156008162699436
2019-01-01T18:15,0.1508254254003986
2019-01-01T18:30,0.1697166328999628
2019-01-01T18:45,0.1777638534999823
2019-01-01T19:00,0.3078679041000214
2019-01-01T19:15,0.3626462702000026
